Weight,Height,BMI,Gender,Age,BMIcase
67.30214919,1.803369939,20.69470696,Female,26,normal
77.30413443,1.927000007,20.81801367,Male,21,normal
60.96053219,1.945959218,16.09834688,Male,42,moderate thinness
105.0645787,1.894109137,29.28507398,Male,29,over weight
70.88804987,1.444887797,33.95508191,Female,34,severe obese
72.94653895,1.715900074,24.77540172,Male,48,normal
86.27330948,1.785974318,27.04743209,Female,39,over weight
80.49274694,1.807695615,24.63236661,Male,44,normal
67.69428899,1.562865503,27.71461314,Female,55,over weight
87.7910175,1.887429578,24.64385072,Male,55,normal
53.20605803,1.780523385,16.78285026,Male,61,moderate thinness
68.1431679,1.945848706,17.99716838,Male,41,mild thinness
80.76229916,1.979569814,20.60947974,Male,49,normal
99.4710366,1.762461556,32.02265516,Female,56,severe obese
65.51564712,1.90163291,18.11722448,Male,56,mild thinness
90.7830454,1.748966808,29.67847713,Female,35,severe obese
62.0211553,1.533308603,26.38035933,Female,20,over weight
60.15823299,1.85221982,17.53517148,Male,41,mild thinness
97.39593953,1.705524101,33.48305911,Female,35,severe obese
102.436577,1.832312251,30.51097508,Male,42,obese
80.56807848,1.788721857,25.18125544,Female,62,over weight
89.5065671,1.767399274,28.65401975,Female,47,severe obese
75.96835015,1.960792999,19.75919283,Male,63,normal
51.56127138,1.849759557,15.06929926,Male,23,sever thinness
99.26941056,1.690484377,34.73706491,Female,35,obese
80.62654334,1.863221819,23.22463612,Male,55,normal
107.9722323,1.780224635,34.06924169,Female,61,severe obese
80.35220707,1.93765439,21.40154748,Male,32,normal
95.2110812,1.792861967,29.62059568,Male,30,over weight
85.06972799,1.874703768,24.20525931,Male,21,normal
80.49667454,1.827229113,24.1097067,Female,32,normal
57.24302927,1.771918405,18.23203601,Female,55,mild thinness
93.12439745,1.708819408,31.89122048,Female,21,obese
85.9421165,1.568157149,34.94836641,Female,46,obese
95.7982753,1.667642363,34.44703548,Female,22,severe obese
95.87806214,1.853761229,27.90047893,Male,53,over weight
76.77176538,1.629948113,28.89708052,Female,61,severe obese
86.78406014,1.771962562,27.63954445,Female,26,severe obese
104.4121164,1.753177512,33.97027918,Female,28,severe obese
109.6646792,1.818521893,33.16115931,Female,64,severe obese
66.44321483,1.477584416,30.43308882,Female,34,obese
94.92174367,1.948528959,25.00068903,Male,42,over weight
56.671051,1.567828378,23.05495215,Female,62,normal
93.99226636,1.650168256,34.51720839,Female,42,obese
79.9695963,1.705689455,27.48685012,Female,40,severe obese
73.00442897,1.723522623,24.57622823,Male,50,normal
78.99529737,1.820991324,23.82239848,Female,42,normal
89.25554529,1.600959067,34.82368707,Female,46,obese
82.10364361,1.779958345,25.91449518,Male,62,over weight
57.87802233,1.404277901,29.34996316,Female,57,over weight
80.68653482,1.597295802,31.62498761,Female,62,obese
88.09053292,1.797115844,27.2757745,Male,49,over weight
66.45180703,1.834888973,19.73727599,Male,52,normal
74.18287405,1.612264883,28.5384818,Female,44,over weight
66.50649454,1.802208357,20.47642141,Male,38,normal
97.64488612,1.891354566,27.29628843,Male,35,over weight
73.65801433,1.752332741,23.98760319,Male,29,normal
97.58797016,1.843238592,28.72322336,Male,46,over weight
91.92564459,1.821298537,27.71241708,Female,46,over weight
63.08911236,1.513907573,27.52679791,Female,64,over weight
98.25897315,1.736009375,32.60379012,Female,55,severe obese
62.62835938,1.739417707,20.69966234,Male,26,normal
109.0296446,1.795995491,33.80135518,Female,57,severe obese
101.6468892,1.918944681,27.60381968,Male,26,over weight
92.6500202,1.785329378,29.06757591,Male,43,over weight
82.7641294,1.73675857,27.43868221,Male,48,over weight
109.0795708,1.825699218,32.72539984,Female,36,severe obese
103.875715,1.789568099,32.43527374,Female,62,severe obese
76.20370105,1.744019214,25.05379583,Female,38,over weight
93.77349762,1.934206768,25.06538142,Male,24,over weight
88.00347042,1.894862984,24.51004875,Male,48,normal
74.39710075,1.765017797,23.88129282,Male,58,normal
86.73265206,1.844909369,25.4819438,Male,41,over weight
70.49970894,1.688186093,24.73698053,Female,32,normal
67.08233977,1.812099649,20.4288561,Male,47,normal
85.6412997,1.703714715,29.50458435,Male,19,over weight
75.23253041,1.659819279,27.30763317,Female,42,over weight
101.2228848,1.817869671,30.63043907,Female,24,severe obese
54.60024026,1.833224487,16.24662867,Male,42,moderate thinness
65.45661105,1.894124934,18.244681,Male,25,mild thinness
71.50534723,1.704448483,24.61335193,Male,59,normal
92.22656361,1.749313677,30.13843129,Male,39,obese
103.8845224,1.8826959,29.30829092,Male,24,over weight
101.2725014,1.721565115,34.16997252,Male,41,obese
95.94631735,1.721187528,32.38709008,Female,31,severe obese
65.57954587,1.622901255,24.89913228,Female,54,normal
83.7698445,1.820432863,25.27774773,Male,53,over weight
61.76492435,1.798128418,19.10295288,Female,64,normal
65.97276304,1.820787327,19.89968627,Female,36,normal
78.89949825,1.594007394,31.05228605,Female,65,obese
97.68044012,1.738689721,32.31196982,Female,24,severe obese
107.5883343,1.835149809,31.94641566,Male,64,obese
71.57772184,1.746080476,23.4773654,Female,46,normal
50.30455717,1.740853454,16.59903739,Female,44,moderate thinness
75.31615025,1.599550085,29.43692399,Female,33,over weight
84.08993013,1.673528863,30.02462401,Female,36,obese
88.00939935,1.778201236,27.83346285,Female,58,over weight
54.89247244,1.54066972,23.12563668,Female,54,normal
59.09033975,1.573669746,23.861036,Female,24,normal
89.83950149,1.784657933,28.20702995,Male,47,over weight
86.38057029,1.601178406,33.69276231,Female,28,obese
73.28021492,1.745998458,24.03803829,Male,60,normal
88.07608749,1.739642145,29.10302776,Male,34,over weight
83.98992492,1.936858729,22.38882505,Male,30,normal
74.29930066,1.516172475,32.32120248,Female,63,obese
76.1749745,1.801476907,23.47226064,Male,48,normal
99.00727897,1.687695355,34.75993972,Female,41,severe obese
91.0604892,1.65672362,33.17644528,Female,54,obese
100.8764879,1.714770004,34.30664097,Female,34,severe obese
97.67316379,1.809207278,29.83998518,Female,39,over weight
91.11639373,1.780052722,28.75615338,Male,60,over weight
96.99679545,1.803934517,29.80683404,Female,63,over weight
62.4324962,1.919754337,16.9402332,Male,43,moderate thinness
86.82417664,1.801452755,26.75438177,Male,50,over weight
75.69388542,1.723192105,25.49138346,Male,58,over weight
74.71532146,1.854452988,21.72591185,Male,36,normal
67.40037256,1.886951739,18.92956838,Male,26,normal
106.7224704,1.811973337,32.5051567,Female,50,obese
52.76647991,1.478021162,24.1544314,Female,62,normal
62.82718633,1.436145088,30.46147832,Female,58,obese
79.96328079,1.867303033,22.93300677,Male,54,normal
77.80932373,1.931766676,20.85077974,Male,58,normal
109.683385,1.775992654,34.77430946,Female,62,severe obese
81.10827373,1.751829967,26.42903196,Female,61,severe obese
86.73912252,1.727380994,29.06957957,Male,23,over weight
85.91170251,1.94983117,22.59739141,Male,53,normal
94.78053115,1.949911539,24.92810812,Male,65,normal
64.43872033,1.779313852,20.3536259,Male,64,normal
88.14434106,1.851928493,25.70076248,Male,30,over weight
66.45168613,1.728951938,22.23003587,Male,64,normal
95.90964199,1.68569664,33.75230429,Female,30,severe obese
76.50069197,1.639799446,28.45010627,Female,64,over weight
56.46914546,1.695266342,19.64876853,Female,58,normal
58.70159769,1.823970499,17.64470095,Female,32,mild thinness
89.70718579,1.794905327,27.84480234,Female,46,over weight
97.9994153,1.751609509,31.94102851,Male,41,obese
74.25404108,1.940971058,19.70978899,Male,31,normal
93.37473982,1.646475738,34.44440872,Female,18,severe obese
99.92067992,1.80575888,30.64332323,Female,18,obese
97.07978878,1.952312551,25.47006952,Male,45,over weight
101.6008955,1.796683148,31.47418891,Male,61,obese
106.4853901,1.80518069,32.67748831,Female,58,severe obese
68.37281477,1.624379206,25.91245832,Female,55,over weight
92.66130064,1.730519266,30.94179571,Female,58,severe obese
59.40638948,1.604663797,23.07092723,Female,55,normal
50.79316734,1.478438394,23.23800444,Female,65,normal
61.1211197,1.854556289,17.77097529,Male,45,mild thinness
64.08270838,1.503021856,28.36679478,Female,45,over weight
102.4000861,1.893431514,28.56282238,Male,21,over weight
68.27409383,1.636305076,25.49924896,Female,60,over weight
104.1862117,1.818724923,31.49750915,Male,35,obese
51.95757396,1.609585469,20.05491285,Female,61,normal
91.51301021,1.895152167,25.479721,Male,23,over weight
107.6878369,1.758846864,34.81052682,Female,34,severe obese
78.89583807,1.668946577,28.32495468,Female,25,over weight
84.10307475,1.900808085,23.27744625,Male,41,normal
103.9599334,1.729231371,34.76640467,Male,65,obese
58.23130041,1.643083079,21.56936911,Female,58,normal
74.67417969,1.79205042,23.25251919,Male,65,normal
88.78813319,1.639517707,33.03107453,Female,26,severe obese
88.18230977,1.716982738,29.91228654,Female,55,severe obese
82.84234009,1.56450126,33.84546801,Female,42,obese
109.7108782,1.828025305,32.83108872,Female,20,obese
73.46104393,1.785103125,23.05316057,Male,31,normal
75.46675992,1.804634835,23.17272095,Male,64,normal
75.56676226,1.778776512,23.88295401,Male,24,normal
96.96967861,1.671840137,34.69336787,Female,63,severe obese
109.4616658,1.906935254,30.10164,Male,40,obese
54.84768133,1.723017268,18.47476882,Male,32,mild thinness
56.61791644,1.969476503,14.59661912,Male,19,sever thinness
89.31569909,1.651210446,32.75842,Female,19,severe obese
57.20142701,1.798082227,17.69244143,Male,51,mild thinness
51.86519236,1.898316114,14.39258903,Male,60,sever thinness
68.48922616,1.81435094,20.80557252,Male,24,normal
82.51590557,1.915518608,22.48872946,Male,27,normal
69.43955507,1.80428906,21.33018871,Female,31,normal
103.0031165,1.889768075,28.84252975,Male,55,over weight
77.32314379,1.716469982,26.24442594,Female,23,over weight
76.98198535,1.859561682,22.26219232,Male,58,normal
96.56075886,1.726851428,32.38103472,Female,31,obese
77.45199228,1.615618123,29.67256987,Female,24,severe obese
92.82449883,1.729556186,31.03082079,Female,41,obese
71.50663496,1.757299493,23.15553255,Male,46,normal
82.11893649,1.722307869,27.68354767,Male,22,over weight
101.3978967,1.83429028,30.13650033,Male,50,obese
57.10613642,1.905913342,15.72086644,Male,54,sever thinness
98.31718468,1.826277869,29.47784436,Female,60,over weight
54.59235805,1.961070135,14.19533356,Male,37,sever thinness
76.99259695,1.860351609,22.24635689,Male,32,normal
82.04361004,1.787485607,25.67790897,Male,21,over weight
109.7584852,1.77434585,34.86274302,Female,39,severe obese
72.30252953,1.642249009,26.80868269,Female,21,over weight
91.05956263,1.775995444,28.86967303,Female,65,over weight
57.65737312,1.783162163,18.13314655,Female,45,mild thinness
85.53272471,1.824592613,25.69215199,Male,37,over weight
69.34340915,1.824882138,20.82262839,Male,31,normal
97.04670832,1.811989596,29.55761648,Female,30,severe obese
92.79997655,1.757440359,30.04600086,Female,31,severe obese
81.74820103,1.853596297,23.7929284,Male,63,normal
80.24174638,1.547004593,33.52873481,Female,30,obese
70.93988048,1.59518086,27.87857636,Female,49,over weight
57.94280504,1.393265009,29.84915597,Female,41,over weight
72.12779866,1.580847733,28.86174573,Female,52,over weight
69.43632688,1.792349469,21.614309,Male,46,normal
71.62439316,1.814953326,21.74352906,Male,39,normal
66.43366918,1.63733406,24.7807044,Female,26,normal
88.8028252,1.637682509,33.11062368,Female,55,obese
86.56139009,1.691539329,30.25241312,Female,60,obese
70.49933992,1.624531919,26.71336223,Female,58,over weight
98.39698493,1.74050736,32.4810502,Female,55,severe obese
76.95711409,1.822191932,23.17717685,Male,65,normal
99.77475435,1.742237679,32.87046617,Female,64,obese
95.05138971,1.738893637,31.43492542,Male,52,obese
64.57005639,1.906623955,17.76237665,Male,32,mild thinness
53.42639628,1.933886367,14.2854517,Male,32,sever thinness
50.45648691,1.787098253,15.79865621,Female,60,sever thinness
103.3406189,1.967672152,26.69104513,Male,33,over weight
109.5484853,1.843876713,32.22126735,Male,50,severe obese
89.12185867,1.850076941,26.03782207,Male,60,over weight
73.21663233,1.548117778,30.54933446,Female,30,obese
85.39248198,1.642278065,31.66111841,Female,48,severe obese
87.95062444,1.728958757,29.42182851,Female,19,over weight
86.26908582,1.745543485,28.31351909,Female,30,over weight
58.23650775,1.657885861,21.18780992,Female,46,normal
74.15319427,1.955696116,19.38773689,Male,65,normal
82.84612582,1.760327904,26.73529974,Male,40,over weight
68.43054623,1.716602208,23.22259099,Male,56,normal
96.77201721,1.760362637,31.22809627,Female,40,severe obese
93.85494854,1.759634113,30.31184912,Male,28,obese
103.9677684,1.854518189,30.22988729,Male,53,obese
80.00235351,1.788698113,25.00510403,Male,61,over weight
55.24788431,1.661767673,20.00668062,Female,56,normal
89.97757005,1.915690545,24.51791577,Male,52,normal
85.32324725,1.962510613,22.15355091,Male,35,normal
64.62251328,1.949274015,17.00740516,Male,34,mild thinness
93.62039761,1.701454148,32.33925282,Male,26,obese
96.58700753,1.795810606,29.95005655,Male,56,over weight
76.23028949,1.624902803,28.87172905,Female,18,over weight
57.95638295,1.480872549,26.42809798,Female,42,over weight
85.46239922,1.779011623,27.00334155,Male,53,over weight
63.36634103,1.794736644,19.67239202,Male,55,normal
85.06319028,1.71269627,28.99886253,Male,52,over weight
87.92243109,1.768649628,28.10710227,Male,59,over weight
56.94228194,1.931316114,15.26610128,Male,58,sever thinness
85.4190806,1.809420071,26.09012054,Female,27,over weight
75.00262773,1.959444919,19.53486256,Male,56,normal
62.98669251,1.501249815,27.9474939,Female,53,over weight
108.5830449,1.868335692,31.10657496,Male,23,obese
50.12437749,1.397310639,25.67219841,Female,19,over weight
81.00343741,1.761068709,26.11865733,Female,18,severe obese
81.07902511,1.765078683,26.02437917,Male,24,over weight
60.11459661,1.627725472,22.6891182,Female,26,normal
105.0229079,1.761707306,33.83892269,Female,30,obese
67.6917738,1.749741466,22.10996864,Male,21,normal
91.67026245,1.758794534,29.63454477,Female,51,over weight
69.43152324,1.89081437,19.42043283,Male,61,normal
101.8590447,1.72633262,34.17831475,Female,61,severe obese
84.33634397,1.565461023,34.41361153,Female,47,obese
108.2286281,1.760448749,34.9217003,Female,49,severe obese
61.87670309,1.873381769,17.63090424,Male,62,mild thinness
52.71158161,1.88363621,14.85634535,Male,33,sever thinness
86.66827296,1.576358354,34.87789268,Female,39,severe obese
67.66581383,1.823454735,20.35069922,Female,58,normal
97.43960658,1.841957982,28.71944769,Male,44,over weight
96.18590088,1.790815079,29.99231106,Male,57,over weight
105.9107464,1.79602295,32.83343078,Female,45,severe obese
64.65673891,1.537573966,27.34901959,Female,58,over weight
98.4014364,1.951150576,25.84757862,Male,38,over weight
100.8099512,1.901217485,27.8894407,Male,55,over weight
109.2846017,1.945327529,28.87842533,Male,35,over weight
79.34520822,1.777985347,25.09945833,Male,48,over weight
64.89064115,1.929474975,17.43025596,Male,20,mild thinness
94.83560757,1.694220196,33.03936729,Female,33,severe obese
74.20840833,1.78577882,23.2700749,Female,39,normal
103.9306242,1.79941623,32.09816973,Male,63,obese
97.81474487,1.75164422,31.8795752,Female,56,obese
51.03904824,1.865048445,14.67311538,Male,20,sever thinness
84.75236149,1.775104159,26.89701745,Female,52,severe obese
81.33547288,1.667971718,29.23496856,Female,18,over weight
82.84885504,1.553311451,34.33755937,Female,60,severe obese
71.63422543,1.867887197,20.53143377,Male,60,normal
80.8028151,1.879704814,22.86900052,Male,28,normal
77.32662703,1.70001837,26.75604011,Female,37,severe obese
108.5113577,1.818462271,32.81456171,Male,39,obese
72.63604535,1.716240472,24.66016129,Male,65,normal
73.69568961,1.802116695,22.69218248,Female,23,severe obese
91.45244878,1.734400548,30.4016066,Female,21,obese
88.80767132,1.597476574,34.80017966,Female,37,obese
65.99669011,1.921868686,17.86795022,Male,62,mild thinness
77.03780064,1.780914264,24.2894595,Male,60,normal
78.49999799,1.509585059,34.44724297,Female,56,obese
55.40359949,1.796913427,17.15867204,Male,61,mild thinness
84.16366435,1.773194583,26.76774855,Female,32,over weight
67.98808084,1.929775116,18.25657804,Male,64,mild thinness
61.85454014,1.785988994,19.39161704,Female,28,normal
80.23977947,1.623567774,30.44029672,Female,19,obese
57.67465277,1.775765195,18.2900086,Male,62,mild thinness
86.40111228,1.800999332,26.6374244,Female,51,over weight
65.32591774,1.76606442,20.94461769,Male,56,normal
109.4857658,1.816848847,33.16805961,Female,43,severe obese
70.91545392,1.738683231,23.45848473,Female,32,normal
93.2586752,1.778561571,29.48162604,Male,52,over weight
101.3739463,1.822132834,30.53277554,Female,25,severe obese
76.62381246,1.589855392,30.31436733,Female,25,obese
79.89804168,1.850461565,23.33329097,Male,52,normal
105.2336184,1.805351563,32.28724067,Female,60,severe obese
81.25445693,1.828984828,24.28997044,Female,54,normal
101.31946,1.759692199,32.72046366,Female,30,severe obese
90.37112155,1.822389109,27.21118466,Female,57,severe obese
60.12269024,1.635761761,22.4697532,Female,52,normal
103.1910175,1.822725363,31.05985481,Male,28,obese
94.41121059,1.754278553,30.6779587,Male,34,obese
99.63590865,1.694897096,34.68400296,Female,44,severe obese
79.51233093,1.854727333,23.11395912,Male,34,normal
104.0922862,1.734164248,34.61290819,Female,57,severe obese
54.39636984,1.911045401,14.89456788,Male,50,sever thinness
86.6817102,1.756548713,28.0935793,Female,60,over weight
51.97163247,1.7510598,16.94979316,Female,33,moderate thinness
65.82080464,1.842270426,19.39351035,Male,38,normal
78.39999276,1.586365197,31.15370305,Female,20,obese
108.5259537,1.877187876,30.79768903,Male,28,obese
60.03164026,1.730229957,20.05268612,Male,49,normal
50.45983322,1.516026766,21.95493081,Female,63,normal
59.14946849,1.764530319,18.9973313,Female,30,normal
79.89271304,1.902374108,22.07574234,Male,51,normal
87.25816282,1.735760945,28.96184599,Female,58,over weight
91.91304831,1.938521765,24.45883722,Male,21,normal
64.40786448,1.873450509,18.35077669,Male,31,mild thinness
102.8477617,1.753021174,33.467288,Female,56,obese
97.51098366,1.699483066,33.7613539,Female,48,severe obese
105.6249561,1.803669064,32.46779749,Female,63,severe obese
82.15756947,1.762236768,26.45568837,Male,28,over weight
51.49025038,1.606137936,19.95994424,Female,44,normal
107.6201469,1.775402412,34.14286569,Female,32,severe obese
75.68711799,1.623595141,28.71220081,Female,51,over weight
93.18685543,1.85927487,26.95674547,Male,37,over weight
109.6776994,1.800928288,33.81625366,Female,50,severe obese
78.17198694,1.846391097,22.92998424,Male,58,normal
54.40225519,1.627404214,20.54121039,Female,61,normal
69.02048425,1.867018814,19.80070317,Male,28,normal
91.29103495,1.88685572,25.64193205,Male,19,over weight
91.07634784,1.705793277,31.30061063,Female,63,severe obese
101.2616332,1.918445832,27.5135003,Male,49,over weight
62.3857766,1.746326949,20.45664807,Male,65,normal
70.95221159,1.661132794,25.71326543,Female,52,over weight
109.032357,1.766975288,34.92162538,Female,58,severe obese
101.1730211,1.772552495,32.20078852,Female,30,obese
87.36057455,1.665575334,31.49103395,Female,48,severe obese
80.95715159,1.957666213,21.12408608,Male,64,normal
62.4026622,1.809117452,19.06643913,Female,23,normal
90.71566726,1.872368861,25.87613925,Male,61,over weight
87.04643602,1.896408172,24.20401192,Male,28,normal
85.00894945,1.710543548,29.05336089,Male,43,over weight
77.51196414,1.831292423,23.11284171,Male,36,normal
79.87594287,1.731471599,26.64313056,Male,21,over weight
107.4216776,1.906562764,29.55219316,Male,43,over weight
102.7881023,1.802420364,31.63957761,Female,41,severe obese
95.16717673,1.825127793,28.56936769,Male,59,over weight
69.61526348,1.818678417,21.04711846,Male,32,normal
51.26916939,1.734890261,17.03382822,Male,58,mild thinness
80.86801601,1.971498432,20.8057759,Male,26,normal
67.86766712,1.530826101,28.96084333,Female,60,over weight
57.17040207,1.807066858,17.50744637,Male,29,mild thinness
98.22245479,1.903223122,27.11635889,Male,42,over weight
70.01213157,1.766196945,22.44373032,Female,65,normal
96.58749534,1.856995218,28.00911156,Male,45,over weight
62.29458161,1.63474811,23.31033878,Female,19,normal
107.7977439,1.855541092,31.30895111,Male,65,obese
65.38502878,1.874904088,18.60031106,Male,50,normal
101.8740947,1.737667538,33.73885866,Female,21,severe obese
75.99515104,1.828167994,22.73807421,Female,28,normal
66.30900034,1.721574386,22.3728286,Male,41,normal
83.87607983,1.959666182,21.84107089,Male,24,normal
101.0241168,1.749622621,33.00169849,Male,30,obese
69.22309621,1.729329755,23.14703628,Male,56,normal
63.97196499,1.472980805,29.48461872,Female,21,over weight
74.73674248,1.476208796,34.29561435,Female,27,obese
100.131476,1.976696432,25.62658059,Male,63,over weight
50.18133085,1.701177476,17.33975381,Female,39,mild thinness
55.052744,1.432323125,26.8347135,Female,47,over weight
67.59961552,1.619885815,25.76175356,Female,34,over weight
56.42130835,1.537508847,23.86755356,Female,53,normal
95.04164635,1.795728659,29.47355507,Male,56,over weight
96.92292055,1.734041161,32.23351654,Female,48,severe obese
109.8076725,1.826904395,32.90038991,Female,61,severe obese
67.9234409,1.703628898,23.40290028,Male,27,normal
66.80113159,1.431008441,32.62116208,Female,52,obese
88.89793572,1.756920649,28.79966143,Male,25,over weight
89.11336975,1.647019755,32.85074701,Female,54,obese
75.71847885,1.797963241,23.4228784,Male,30,normal
70.85581635,1.709872681,24.23527539,Female,53,normal
100.137188,1.901972698,27.68132246,Male,49,over weight
97.19500869,1.745728022,31.89266395,Female,36,obese
90.29046621,1.907959198,24.80297236,Male,51,normal
109.7375579,1.822617542,33.03423085,Female,58,severe obese
82.38172288,1.600058198,32.17801958,Female,54,obese
63.06120952,1.713083198,21.4884646,Female,61,normal
61.40369799,1.671299566,21.98294767,Female,21,normal
95.64332763,1.804650487,29.36760105,Male,63,over weight
69.04727438,1.870867083,19.72698307,Male,59,normal
71.93856918,1.470261165,33.27919584,Female,20,obese
76.1715877,1.707590035,26.12316446,Female,24,severe obese
104.1163819,1.919857633,28.24756508,Male,38,over weight
91.93914782,1.718242083,31.14094383,Female,63,severe obese
61.16410066,1.761277304,19.71701272,Female,31,normal
80.16796958,1.648956222,29.48374407,Female,52,over weight
68.27225611,1.901462667,18.88289807,Male,53,normal
104.040739,1.800689491,32.08675279,Female,39,severe obese
81.8051943,1.623059794,31.05359191,Female,39,obese
69.10612831,1.794669256,21.45594839,Male,65,normal
79.02729292,1.863524413,22.75657675,Male,25,normal
61.94638496,1.514927385,26.99183027,Female,63,over weight
60.56675511,1.759137478,19.57197914,Female,61,normal
98.57979356,1.812965138,29.99224662,Female,62,over weight
93.41712385,1.857902559,27.06329217,Male,55,over weight
103.7859363,1.916536029,28.25559986,Male,40,over weight
55.21273412,1.55157644,22.9346914,Female,55,normal
108.6607888,1.855776254,31.55161738,Male,51,obese
74.96634576,1.80130919,23.10414025,Male,60,normal
74.37290359,1.788613349,23.24779685,Male,62,normal
79.10277205,1.648492345,29.10836644,Female,22,over weight
90.31793616,1.897111262,25.09506939,Male,41,over weight
55.35964775,1.526639277,23.75310862,Female,59,normal
94.73782367,1.891926278,26.46762574,Male,22,over weight
97.53905337,1.766655904,31.25176848,Female,45,obese
78.70817228,1.844065372,23.14553385,Male,24,normal
94.37742713,1.677649517,33.53247901,Female,28,obese
69.27108795,1.860231034,20.01788722,Male,47,normal
50.19903002,1.440944377,24.17691548,Female,29,normal
64.46062664,1.976983178,16.49257909,Male,47,moderate thinness
109.9594337,1.774546375,34.91867754,Female,31,severe obese
61.57335884,1.721446411,20.7780999,Female,39,normal
88.55598154,1.750649422,28.89478928,Male,26,over weight
77.58561256,1.765240331,24.89851874,Female,56,normal
69.31963218,1.91876863,18.82829658,Male,26,normal
98.40417755,1.826063726,29.51084716,Male,21,over weight
90.17235922,1.72000315,30.47999895,Female,48,severe obese
81.76497342,1.756681045,26.49607043,Female,47,over weight
87.4336704,1.801807766,26.93157803,Male,37,over weight
70.65251753,1.531828943,30.10974654,Female,44,obese
96.83789136,1.797101499,29.98472784,Female,48,over weight
52.77102628,1.823197205,15.87553054,Male,54,sever thinness
77.26861672,1.68986261,27.05828979,Female,58,over weight
55.40851796,1.895166795,15.4270063,Male,62,sever thinness
87.46742693,1.881370911,24.71140856,Male,34,normal
75.74858401,1.764943283,24.3171689,Male,24,normal
95.15715489,1.774307803,30.22619803,Female,44,severe obese
83.73715089,1.648632382,30.80849819,Female,29,obese
92.03004673,1.682443451,32.51237465,Female,30,severe obese
65.04676641,1.928054334,17.49795015,Male,25,mild thinness
75.21426859,1.80869581,22.99159877,Male,30,normal
97.16441664,1.702781351,33.51116123,Male,62,obese
104.9235659,1.898454928,29.11202798,Male,61,over weight
96.49856282,1.703230102,33.26397898,Female,50,obese
79.26138626,1.666257672,28.54810856,Female,56,over weight
64.26065691,1.723119289,21.64285115,Female,59,normal
96.49967683,1.828025967,28.87760276,Female,64,severe obese
108.6820109,1.773137175,34.56789987,Female,48,obese
60.04063208,1.51548552,26.14217233,Female,37,over weight
76.41863941,1.56048886,31.38180763,Female,53,obese
60.80929558,1.823195767,18.29377632,Female,34,mild thinness
77.64325382,1.643694778,28.73832001,Female,26,over weight
83.21374672,1.76654252,26.66532529,Male,24,over weight
95.89355901,1.751274546,31.26662224,Male,34,obese
86.40551449,1.935457667,23.06609662,Male,63,normal
64.26925701,1.722244136,21.66775168,Female,23,normal
74.72242048,1.727697657,25.03314661,Female,24,severe obese
89.98555369,1.639460111,33.47889262,Female,57,severe obese
82.88475908,1.544687359,34.73709483,Female,59,severe obese
100.1839201,1.781723409,31.55857968,Female,61,severe obese
89.7776397,1.653321623,32.84380702,Female,60,severe obese
76.77289695,1.885642247,21.59182388,Male,32,normal
86.57579209,1.590262352,34.23410028,Female,45,obese
73.23309306,1.741711026,24.14099548,Male,22,normal
94.969257,1.743286477,31.24967593,Female,52,severe obese
83.56424056,1.967348798,21.59025353,Male,64,normal
71.93439665,1.957378937,18.77529563,Male,40,normal
97.15799288,1.706396278,33.36712162,Female,65,obese
109.3769238,1.781456736,34.46475099,Female,52,severe obese
64.27745294,1.638252093,23.9495411,Female,39,normal
75.77756493,1.494336545,33.93468409,Female,52,obese
78.55857866,1.884676572,22.11668096,Male,65,normal
99.22974199,1.708250205,34.00469618,Female,52,obese
101.6142346,1.725151624,34.14286864,Female,53,severe obese
66.88278084,1.711557548,22.83133518,Female,50,normal
84.73893975,1.580398341,33.92734659,Female,52,obese
75.86615908,1.558198291,31.24659154,Female,38,severe obese
63.03548063,1.78753503,19.72767687,Male,65,normal
93.91613801,1.732761216,31.27971503,Male,35,obese
105.2439074,1.742119091,34.67698125,Female,42,obese
70.8033947,1.973493113,18.17953835,Male,59,mild thinness
64.49460667,1.553168784,26.7353634,Female,56,over weight
75.78967447,1.781961942,23.86784413,Male,47,normal
57.41678782,1.614703904,22.02181457,Female,53,normal
63.0066732,1.796312983,19.52641574,Female,60,normal
69.07731917,1.69140958,24.14559449,Female,50,normal
96.17884111,1.863589469,27.69357637,Male,62,over weight
98.37117602,1.739640407,32.5049042,Male,21,obese
70.87370183,1.962305197,18.40568601,Male,41,mild thinness
70.52015159,1.519338036,30.54952181,Female,65,obese
91.9043742,1.926080894,24.77348674,Male,26,normal
71.70011792,1.848156877,20.99143867,Male,29,normal
63.43410151,1.901582678,17.54253564,Male,41,mild thinness
52.01533016,1.684557456,18.32988342,Female,38,mild thinness
98.18237228,1.738717063,32.47698383,Female,33,obese
63.96003351,1.765312509,20.52416443,Female,57,normal
75.09303139,1.801079215,23.14909449,Male,29,normal
88.59479558,1.8490717,25.91198637,Male,24,over weight
96.05276646,1.701443865,33.17986597,Male,26,obese
92.2006556,1.679196652,32.69873035,Female,61,severe obese
56.75380438,1.79029502,17.70703198,Male,24,mild thinness
81.13744582,1.859601062,23.46290387,Male,30,normal
82.24705357,1.839934851,24.2949191,Male,56,normal
81.03520137,1.876321965,23.01754446,Male,20,normal
81.19789331,1.793439004,25.2447771,Male,22,over weight
86.54797449,1.857243257,25.09107842,Male,26,over weight
66.14082896,1.567368426,26.92324765,Female,36,over weight
79.53952995,1.75162049,25.92405813,Female,54,severe obese
58.55793838,1.842807882,17.24350931,Male,29,mild thinness
93.94396452,1.745403221,30.83737044,Male,23,obese
